radius	ssim_low	ssim_clinical
100	0.294088739011903	0.10243132719791656
102	0.294539383754275	0.10252346561151314
104	0.29513018850024353	0.10264831452398468
106	0.2959666805565677	0.10285814646104828
108	0.29698308912635435	0.10315286650073928
110	0.2981812151076237	0.1035106211824272
112	0.2996289107992161	0.10394691977552441
114	0.30125719120005645	0.10443562378125605
116	0.3030214564338199	0.10500441206546408
118	0.30463446328798716	0.10553390698896149
120	0.3063695389333735	0.106142365719435
122	0.3083404843957471	0.10681216448476454
124	0.3106621116033006	0.10761770699536855
126	0.31315014297740196	0.10849580146975073
128	0.31613242671764125	0.10966166524341442
130	0.31942055468296404	0.11091873279680915
132	0.32209406901626325	0.11203503196369852
134	0.33063062493205586	0.13509793588579452
136	0.36370805038116744	0.20969037530401793
138	0.37205076967054157	0.22352740729762896
140	0.37605920127498466	0.22908482560519874
142	0.37879911381169074	0.23244923513698695
144	0.38084875029008675	0.2347026296636737
146	0.38248724881516216	0.2363406192361958
148	0.38377781427284585	0.23751971114704148
150	0.38489309461917404	0.2384630444341963
152	0.38581946448834237	0.23920952643998714
154	0.3866579498814001	0.23986449627025494
156	0.3873947950726812	0.240399523841243
158	0.3880388144421926	0.240860212169284
160	0.3886170609419394	0.2412673513285914
162	0.38910101222164406	0.24160143705266157
164	0.3894993163106591	0.24187359776407866
166	0.38988925798296453	0.24214380085956558
168	0.3902205608237524	0.2423627628911693
170	0.3904925959414823	0.24252420424749155
172	0.39070112029229825	0.24265574146095223
174	0.39087425075831517	0.24276219314949204
176	0.39097393198066216	0.24281777157661075
178	0.3910548944734454	0.24285116787857378
180	0.3910956134378411	0.2428636597087796
182	0.3911007284608362	0.24286504261609493
